time CL CT CH
73.2900009155 5.53448873518e+13 3.2871259707e+12 5.86320133225e+13
74.2900009155 5.60367589128e+13 3.39525477469e+12 5.94320136875e+13
75.2900009155 5.67266560505e+13 3.50535764465e+12 6.02320136952e+13
76.2900009155 5.74145724298e+13 3.61744103646e+12 6.10320134663e+13
77.2900009155 5.81005024739e+13 3.73151101523e+12 6.18320134891e+13
78.2900009155 5.87844402974e+13 3.84757377518e+12 6.26320140726e+13
79.2900009155 5.94663785251e+13 3.96563526018e+12 6.34320137852e+13
80.2900009155 6.01463129424e+13 4.08570131117e+12 6.42320142536e+13
81.2900009155 6.08242360131e+13 4.20777774988e+12 6.5032013763e+13
82.2900009155 6.15001437777e+13 4.33187005718e+12 6.58320138349e+13
83.2900009155 6.2174029606e+13 4.45798395591e+12 6.66320135619e+13
84.2900009155 6.28458886928e+13 4.58612475367e+12 6.74320134465e+13
85.2900009155 6.3515715938e+13 4.71629792288e+12 6.82320138608e+13
86.2900009155 6.41835051003e+13 4.84850845097e+12 6.90320135513e+13
87.2900009155 6.4849252462e+13 4.98276173436e+12 6.98320141964e+13
88.2900009155 6.55129509364e+13 5.11906274238e+12 7.06320136787e+13
89.2900009155 6.61745972753e+13 5.2574162712e+12 7.14320135465e+13
90.2900009155 6.68341861907e+13 5.39782743736e+12 7.22320136281e+13
91.2900009155 6.74917131997e+13 5.54030077033e+12 7.303201397e+13
92.2900009155 6.81471722892e+13 5.68484110615e+12 7.38320133953e+13
93.2900009155 6.88005604528e+13 5.83145297618e+12 7.4632013429e+13
94.2900009155 6.94518727111e+13 5.98014094038e+12 7.54320136515e+13
95.2900009155 7.01011040846e+13 6.13090944821e+12 7.62320135328e+13
96.2900009155 7.07482507346e+13 6.28376265381e+12 7.70320133884e+13
97.2900009155 7.1393308205e+13 6.43870510875e+12 7.78320133138e+13
98.2900009155 7.203627306e+13 6.59574071697e+12 7.8632013777e+13
99.2900009155 7.2677139488e+13 6.75487384401e+12 7.9432013332e+13
100.290000916 7.33159056097e+13 6.91610827304e+12 8.02320138828e+13
101.290000916 7.39525657748e+13 7.07944803172e+12 8.10320138065e+13
102.290000916 7.45871167619e+13 7.24489701679e+12 8.18320137787e+13
103.290000916 7.52195541553e+13 7.41245904517e+12 8.26320132005e+13
104.290000916 7.58498759149e+13 7.58213777679e+12 8.34320136917e+13
105.290000916 7.64780764841e+13 7.75393679644e+12 8.42320132806e+13
106.290000916 7.71041540375e+13 7.92785962586e+12 8.50320136634e+13
107.290000916 7.77281044546e+13 8.10390989207e+12 8.58320143467e+13
108.290000916 7.83499232258e+13 8.28209091402e+12 8.66320141398e+13
109.290000916 7.89696075324e+13 8.4624059163e+12 8.74320134487e+13
110.290000916 7.95871547437e+13 8.6448584454e+12 8.82320131891e+13
111.290000916 8.02025627124e+13 8.82945125425e+12 8.90320139666e+13
112.290000916 8.08158256133e+13 9.01618772955e+12 8.98320133428e+13
113.290000916 8.1426942829e+13 9.20507079618e+12 9.06320136252e+13
114.290000916 8.20359099304e+13 9.39610334131e+12 9.14320132717e+13
115.290000916 8.26427252531e+13 9.58928836029e+12 9.22320136134e+13
116.290000916 8.32473855223e+13 9.7846284345e+12 9.30320139568e+13
117.290000916 8.38498873556e+13 9.98212641503e+12 9.38320137706e+13
118.290000916 8.44502284445e+13 1.01817849013e+13 9.46320133458e+13
119.290000916 8.50484069906e+13 1.03836066196e+13 9.54320136101e+13
120.290000916 8.56444195577e+13 1.05875938973e+13 9.6232013455e+13
121.290000916 8.62382650186e+13 1.07937490255e+13 9.7032014044e+13
122.290000916 8.68299390781e+13 1.10020744077e+13 9.78320134858e+13
123.290000916 8.74194415753e+13 1.12125723946e+13 9.86320139699e+13
124.290000916 8.80067682958e+13 1.14252450229e+13 9.94320133186e+13
125.290000916 8.85919196421e+13 1.16400944358e+13 1.00232014078e+14
126.290000916 8.91748905409e+13 1.18571227549e+13 1.01032013296e+14
127.290000916 8.9755681341e+13 1.20763316088e+13 1.0183201295e+14
128.289993286 9.03342905394e+13 1.22977231583e+13 1.02632013698e+14
129.289993286 9.09107145657e+13 1.25212990239e+13 1.0343201359e+14
130.289993286 9.14849529369e+13 1.27470608349e+13 1.04232013772e+14
131.289993286 9.20570039885e+13 1.29750103663e+13 1.05032014355e+14
132.289993286 9.26268642041e+13 1.32051491634e+13 1.05832013368e+14
133.289993286 9.31945349527e+13 1.34374785495e+13 1.06632013502e+14
134.289993286 9.37600134695e+13 1.36719999594e+13 1.07432013429e+14
135.289993286 9.43232984659e+13 1.39087147295e+13 1.08232013195e+14
136.289993286 9.48843892709e+13 1.41476238856e+13 1.09032013156e+14
137.289993286 9.54432845154e+13 1.43887288698e+13 1.09832013385e+14
138.289993286 9.59999839578e+13 1.46320304655e+13 1.10632014423e+14
139.289993286 9.6554483679e+13 1.48775298632e+13 1.11432013542e+14
140.289993286 9.7106786417e+13 1.5125227467e+13 1.12232013884e+14
141.289993286 9.76568894875e+13 1.53751247125e+13 1.130320142e+14
142.289993286 9.82047916288e+13 1.56272218913e+13 1.1383201352e+14
143.289993286 9.87504944784e+13 1.58815198408e+13 1.14632014319e+14
144.289993286 9.92939940634e+13 1.61380188705e+13 1.15432012934e+14
145.289993286 9.98352945715e+13 1.63967197294e+13 1.16232014301e+14
146.289993286 1.00374390661e+14 1.6657622801e+13 1.17032013462e+14
147.289993286 1.00911285579e+14 1.69207283445e+13 1.17832013924e+14
148.289993286 1.01445977824e+14 1.71860362557e+13 1.18632014079e+14
149.289993286 1.0197846624e+14 1.74535469425e+13 1.19432013182e+14
150.289993286 1.02508752921e+14 1.77232607747e+13 1.20232013696e+14
151.289993286 1.03036836124e+14 1.79951773153e+13 1.21032013439e+14
152.289993286 1.03562716652e+14 1.82692964268e+13 1.21832013079e+14
153.289993286 1.04086394506e+14 1.85456183129e+13 1.22632012819e+14
154.289993286 1.04607871082e+14 1.88241422733e+13 1.23432013356e+14
155.289993286 1.05127146327e+14 1.91048678792e+13 1.24232014206e+14
156.289993286 1.05644218307e+14 1.93877950971e+13 1.25032013404e+14
157.289993286 1.06159090887e+14 1.96729230966e+13 1.25832013984e+14
158.289993286 1.06671762404e+14 1.99602515488e+13 1.26632013953e+14
159.289993286 1.07182234093e+14 2.02497793547e+13 1.27432013448e+14
160.289993286 1.07690507349e+14 2.05415059793e+13 1.28232013328e+14
161.289993286 1.08196582441e+14 2.08354308068e+13 1.29032013248e+14
162.289993286 1.08700460496e+14 2.1131552203e+13 1.29832012699e+14
163.289993286 1.09202143822e+14 2.14298699181e+13 1.3063201374e+14
164.289993286 1.09701632044e+14 2.17303823933e+13 1.31432014438e+14
165.289993286 1.10198925431e+14 2.2033088347e+13 1.32232013778e+14
166.289993286 1.10694026881e+14 2.23379865258e+13 1.33032013407e+14
167.289993286 1.11186937898e+14 2.26450760456e+13 1.33832013943e+14
168.289993286 1.11677658481e+14 2.29543549351e+13 1.34632013416e+14
169.289993286 1.12166191852e+14 2.32658222179e+13 1.3543201407e+14
170.289993286 1.12652538441e+14 2.35794754007e+13 1.36232013842e+14
171.289993286 1.13136699374e+14 2.38953136533e+13 1.37032013027e+14
172.289993286 1.13618678625e+14 2.42133348448e+13 1.3783201347e+14
173.289993286 1.14098477268e+14 2.4533537103e+13 1.38632014371e+14
174.289993286 1.14576094603e+14 2.48559182619e+13 1.39432012865e+14
175.289993286 1.15051536109e+14 2.5180477095e+13 1.40232013204e+14
176.289993286 1.15524803233e+14 2.55072104601e+13 1.41032013693e+14
177.289993286 1.15995896567e+14 2.58361173638e+13 1.41832013931e+14
178.289993286 1.16464819762e+14 2.61671944123e+13 1.42632014174e+14
179.289993286 1.16931573998e+14 2.6500440191e+13 1.43432014189e+14
180.289993286 1.17396161799e+14 2.6835851499e+13 1.44232013298e+14
181.289993286 1.17858586707e+14 2.71734265076e+13 1.45032013215e+14
182.289993286 1.18318851194e+14 2.75131624652e+13 1.45832013659e+14
183.289993286 1.18776956815e+14 2.78550565936e+13 1.46632013409e+14
184.289993286 1.19232906417e+14 2.81991062722e+13 1.47432012689e+14
185.289993286 1.19686705206e+14 2.85453087192e+13 1.48232013925e+14
186.289993286 1.20138352323e+14 2.88936609854e+13 1.49032013309e+14
187.289993286 1.20587853783e+14 2.92441597252e+13 1.49832013508e+14
188.289993286 1.21035210443e+14 2.95968029791e+13 1.50632013422e+14
189.289993286 1.21480427028e+14 2.99515869622e+13 1.5143201399e+14
190.289993286 1.21923504773e+14 3.03085086345e+13 1.52232013408e+14
191.289993286 1.2236444851e+14 3.06675644827e+13 1.53032012993e+14
192.289993286 1.22803262588e+14 3.10287517085e+13 1.53832014296e+14
193.289993286 1.23239947113e+14 3.13920662383e+13 1.54632013351e+14
194.289993286 1.23674508528e+14 3.17575053946e+13 1.55432013923e+14
195.289993286 1.24106948982e+14 3.21250650366e+13 1.56232014018e+14
196.289993286 1.24537271533e+14 3.24947419801e+13 1.57032013513e+14
197.289993286 1.24965481819e+14 3.2866532024e+13 1.57832013843e+14
198.289993286 1.25391581397e+14 3.32404320009e+13 1.58632013398e+14
199.289993286 1.25815575367e+14 3.36164379344e+13 1.59432013302e+14
200.0 1.26115550223e+14 3.38844628589e+13 1.60000013081e+14
200.0 1.26115550223e+14 3.38844628589e+13 1.60000013081e+14
200.001 1.26115172641e+14 3.38848405845e+13 1.60000013226e+14
200.002 1.26114795275e+14 3.38852180652e+13 1.6000001334e+14
200.003 1.26114417264e+14 3.38855955693e+13 1.60000012833e+14
200.005 1.26113662853e+14 3.38863506145e+13 1.60000013468e+14
200.009 1.26112153172e+14 3.38878603358e+13 1.60000013508e+14
200.017000001 1.26109133703e+14 3.38908804461e+13 1.60000014149e+14
200.033 1.26103094711e+14 3.38969188112e+13 1.60000013522e+14
200.064999998 1.26091020646e+14 3.3908992753e+13 1.60000013399e+14
200.128999993 1.26066883576e+14 3.39331302514e+13 1.60000013827e+14
200.256999999 1.26018651579e+14 3.39813621342e+13 1.60000013713e+14
200.513000011 1.25922344889e+14 3.40776690898e+13 1.60000013978e+14
201.024999976 1.25730304774e+14 3.42697116396e+13 1.60000016414e+14
202.025000095 1.25357052741e+14 3.46429719317e+13 1.60000024673e+14
203.025000095 1.24982516616e+14 3.50175109196e+13 1.60000027535e+14
204.025000095 1.24606565403e+14 3.53934623277e+13 1.60000027731e+14
205.025000095 1.24229098657e+14 3.57709309296e+13 1.60000029586e+14
206.025000095 1.2385002688e+14 3.61500028194e+13 1.60000029699e+14
207.025000095 1.2346928028e+14 3.65307497096e+13 1.6000002999e+14
208.024999619 1.23086796902e+14 3.69132328672e+13 1.60000029769e+14
209.024999619 1.22702524348e+14 3.72975052344e+13 1.60000029583e+14
210.024999619 1.22316416447e+14 3.76836132303e+13 1.60000029677e+14
211.024999619 1.21928433363e+14 3.80715970466e+13 1.6000003041e+14
212.024999619 1.21538540092e+14 3.84614907946e+13 1.60000030887e+14
213.024999619 1.21146704154e+14 3.88533261229e+13 1.60000030277e+14
214.024999619 1.2075290112e+14 3.92471301769e+13 1.60000031297e+14
215.024999619 1.20357104578e+14 3.96429263576e+13 1.60000030935e+14
216.024999619 1.19959295467e+14 4.00407354419e+13 1.60000030909e+14
217.024999619 1.19559455964e+14 4.04405750123e+13 1.60000030977e+14
218.024999619 1.19157569695e+14 4.08424609333e+13 1.60000030628e+14
219.024999619 1.18753625545e+14 4.12464052577e+13 1.60000030803e+14
220.024999619 1.18347611114e+14 4.16524194074e+13 1.60000030522e+14
221.024999619 1.17939519959e+14 4.20605108985e+13 1.60000030857e+14
222.024999619 1.17529343168e+14 4.24706872742e+13 1.60000030442e+14
223.024999619 1.17117078968e+14 4.28829525879e+13 1.60000031556e+14
224.024999619 1.16702721348e+14 4.32973091614e+13 1.6000003051e+14
225.024999619 1.16286272777e+14 4.37137584174e+13 1.60000031195e+14
226.024999619 1.15867731268e+14 4.4132299477e+13 1.60000030745e+14
227.024999619 1.15447100741e+14 4.45529302663e+13 1.60000031007e+14
228.024999619 1.1502438388e+14 4.49756463563e+13 1.60000030236e+14
229.024999619 1.14599587986e+14 4.54004426533e+13 1.60000030639e+14
230.024999619 1.14172719287e+14 4.58273117753e+13 1.60000031062e+14
231.024999619 1.13743785997e+14 4.62562447567e+13 1.60000030754e+14
232.025001526 1.1331279821e+14 4.66872325578e+13 1.60000030767e+14
233.025001526 1.12879768326e+14 4.71202629717e+13 1.60000031298e+14
234.025001526 1.12444708266e+14 4.75553234756e+13 1.60000031741e+14
235.025001526 1.12007632738e+14 4.79923990038e+13 1.60000031741e+14
236.025001526 1.11568556614e+14 4.84314746848e+13 1.60000031299e+14
